survey_response_id,employee_scd_id,year,recommendation_rating,comment,has_comment
4047,202501849,2025,9,"The strategy is clearer and leadership communicates priorities more consistently. Overall, I would recommend Skapa without hesitation.",True
4048,202500750,2025,10,"Compensation feels competitive for the market and responsibilities. I appreciate the increased transparency from leadership on decisions and direction. Overall, I would recommend Skapa without hesitation.",True
4049,202501385,2025,8,Career paths are becoming clearer and internal mobility feels realistic.,True
4050,202500880,2025,8,Innovation and a forward-looking strategy make the business feel resilient.,True
4051,202500585,2025,10,"Learning opportunities and projects help me build strong consulting skills. Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True
4052,202501229,2025,7,,False
4053,202501280,2025,10,"I can maintain a healthy balance most of the time and flexibility helps. Overall, I would recommend Skapa without hesitation.",True
4054,202501398,2025,8,"Recognition and coaching are consistent, which helps me grow and perform.",True
4055,202500010,2025,8,"Based in Stockholm, I can maintain a healthy balance most of the time and flexibility helps.",True
4056,202500140,2025,7,Compensation has not kept pace with inflation and market benchmarks.,True
4057,202500226,2025,5,Training is available but time to actually use it is limited during peak delivery. I worry about competitiveness and the pace of adapting to market changes.,True
4058,202500196,2025,9,"I feel aligned with the values, especially inclusion, sustainability and fairness. I feel proud to be part of the company.",True
4059,202500166,2025,9,Cross-team collaboration is improving and it’s easier to work transversally. The strategy is clearer and leadership communicates priorities more consistently. I feel proud to be part of the company.,True
4060,202500469,2025,8,Work conditions are good overall and hybrid work is handled pragmatically. Learning opportunities and projects help me build strong consulting skills.,True
4061,202501242,2025,9,Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True
4062,202500523,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. Overall, I would recommend Skapa without hesitation.",True
4063,202501619,2025,9,"Supportive leadership and clear feedback make it easy to do great work. Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True
4064,202501415,2025,6,Sometimes the work feels less meaningful when priorities are driven mainly by utilization.,True
4065,202501702,2025,10,"I appreciate the trust and autonomy; the management style feels genuinely empowering. Client exposure and variety of missions are a real strength of consulting here. Overall, I would recommend Skapa without hesitation.",True
4066,202500320,2025,10,Innovation and a forward-looking strategy make the business feel resilient. I feel proud to be part of the company.,True
4067,202500682,2025,10,I can maintain a healthy balance most of the time and flexibility helps. Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True
4068,202500058,2025,7,,False
4069,202500462,2025,7,"Onboarding and integration were smooth, and the team culture is welcoming.",True
4070,202500201,2025,8,I’m satisfied with my pay and the overall benefits package.,True
4071,202501734,2025,8,"Onboarding and integration were smooth, and the team culture is welcoming. The company feels stable and well-positioned in the market, with strong client demand.",True
4072,202501274,2025,9,"Onboarding and integration were smooth, and the team culture is welcoming. I feel proud to be part of the company.",True
4073,202501863,2025,9,"I see real chances to progress based on merit and impact. Overall, I would recommend Skapa without hesitation.",True
4074,202500441,2025,9,"I see real chances to progress based on merit and impact. Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True
4075,202502069,2025,9,Digital tools and processes are improving and make delivery more efficient. I feel proud to be part of the company.,True
4076,202501859,2025,8,Compensation feels competitive for the market and responsibilities. I see real chances to progress based on merit and impact.,True
4077,202500911,2025,8,Team spirit is strong and the atmosphere is friendly and supportive.,True
4078,202501527,2025,8,Team spirit is strong and the atmosphere is friendly and supportive.,True
4079,202501106,2025,7,Sometimes the work feels less meaningful when priorities are driven mainly by utilization. Bench periods and project allocation could be handled more consistently.,True
4080,202500003,2025,10,"Compensation feels competitive for the market and responsibilities. Digital tools and processes are improving and make delivery more efficient. Overall, I would recommend Skapa without hesitation.",True
4081,202501927,2025,8,I can maintain a healthy balance most of the time and flexibility helps. Digital tools and processes are improving and make delivery more efficient.,True
4082,202501458,2025,9,"The company feels stable and well-positioned in the market, with strong client demand. I’m satisfied with my pay and the overall benefits package. I feel proud to be part of the company.",True
