survey_response_id,employee_scd_id,year,recommendation_rating,comment,has_comment,enps_category,sentiment
3507,202501362,2025,7,Recent uncertainty in priorities makes the long-term direction feel less clear. Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True,passive,negative
3508,202501878,2025,9,"The company feels stable and well-positioned in the market, with strong client demand. I feel proud to be part of the company.",True,promoter,positive
3509,202501892,2025,8,I appreciate the trust and autonomy; the management style feels genuinely empowering. Team spirit is strong and the atmosphere is friendly and supportive.,True,passive,positive
3510,202501901,2025,9,"Supportive leadership and clear feedback make it easy to do great work. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3511,202502034,2025,7,Team spirit is strong and the atmosphere is friendly and supportive. Decision-making can feel top-down and recognition for effort is not always there.,True,passive,to be determined
3512,202500280,2025,8,Cross-team collaboration is improving and it’s easier to work transversally.,True,passive,positive
3513,202500896,2025,7,I would like more regular coaching and clearer expectations from leadership.,True,passive,negative
3514,202501056,2025,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly.",True,passive,positive
3515,202500044,2025,7,,False,passive,
3516,202500951,2025,5,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True,detractor,negative
3517,202500265,2025,7,,False,passive,
3518,202502040,2025,10,Innovation and a forward-looking strategy make the business feel resilient. I feel proud to be part of the company.,True,promoter,positive
3519,202500972,2025,10,I can maintain a healthy balance most of the time and flexibility helps. Team spirit is strong and the atmosphere is friendly and supportive. I feel proud to be part of the company.,True,promoter,positive
3520,202500599,2025,8,Innovation and a forward-looking strategy make the business feel resilient.,True,passive,positive
3521,202500696,2025,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Client exposure and variety of missions are a real strength of consulting here.",True,passive,positive
3522,202500820,2025,8,Compensation feels competitive for the market and responsibilities. Client exposure and variety of missions are a real strength of consulting here.,True,passive,positive
3523,202500938,2025,9,I appreciate the increased transparency from leadership on decisions and direction. Digital tools and processes are improving and make delivery more efficient. I feel proud to be part of the company.,True,promoter,positive
3524,202501837,2025,9,Skapa remains attractive with interesting missions and a solid reputation. I feel proud to be part of the company.,True,promoter,positive
3525,202501211,2025,9,Compensation feels competitive for the market and responsibilities. I feel proud to be part of the company.,True,promoter,positive
3526,202500418,2025,7,I worry about competitiveness and the pace of adapting to market changes. Bench periods and project allocation could be handled more consistently.,True,passive,negative
3527,202501203,2025,9,Learning opportunities and projects help me build strong consulting skills. I feel proud to be part of the company.,True,promoter,positive
3528,202501959,2025,7,Compensation has not kept pace with inflation and market benchmarks.,True,passive,negative
3529,202500289,2025,8,,False,passive,
3530,202501386,2025,10,Career paths are becoming clearer and internal mobility feels realistic. I feel proud to be part of the company.,True,promoter,positive
3531,202500246,2025,9,"The strategy is clearer and leadership communicates priorities more consistently. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3532,202500163,2025,8,The work feels meaningful because projects have clear impact for clients and society. Supportive leadership and clear feedback make it easy to do great work.,True,passive,positive
3533,202500135,2025,6,Pay progression feels slow compared with responsibilities and performance expectations.,True,detractor,negative
3534,202501934,2025,9,I can maintain a healthy balance most of the time and flexibility helps. Innovation and a forward-looking strategy make the business feel resilient. I feel proud to be part of the company.,True,promoter,positive
3535,202500617,2025,10,"The work feels meaningful because projects have clear impact for clients and society. Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3536,202501434,2025,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly.",True,passive,positive
3537,202500321,2025,8,"In our Malmö offices, Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,positive
3538,202500248,2025,5,The employer brand could be stronger to attract and retain top talent.,True,detractor,negative
3539,202501419,2025,9,"Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
3540,202501577,2025,10,Skapa remains attractive with interesting missions and a solid reputation. I feel proud to be part of the company.,True,promoter,positive
3541,202500752,2025,8,,False,passive,
3542,202501649,2025,9,Supportive leadership and clear feedback make it easy to do great work. Cross-team collaboration is improving and it’s easier to work transversally. I feel proud to be part of the company.,True,promoter,positive
